home_parkrun,home_event,prev_event_no,prev_date,next_event_no,next_date,cancellation_date,runner_id,gap_week_parkrun,gap_week_short
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,10239883,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,10469046,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,1182607,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,1206650,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,1211005,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,136487,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,149184,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,15094,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,1551993,Sale Water,salewater
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,180082,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,186980,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,1900849,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,206471,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,2092001,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,221201,Lyme Park,lymepark
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,2419512,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,2451594,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,2671521,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,273224,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,274939,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,275822,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,2834787,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,2834952,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,290249,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,298769,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,301833,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,302647,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,3040286,Burnage,burnage
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,3070191,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,3142982,Burnage,burnage
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,323753,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,32471,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,339700,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,348921,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,36811,Wythenshawe,wythenshawe
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,3695300,Battersea,battersea
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,376507,Conwy,conwy
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,39006,Wythenshawe,wythenshawe
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,392452,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,4138460,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,4141094,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,4200352,Cheadle Hulme,cheadlehulme
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,4260292,Peel,peel
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,4260338,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,4285205,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,4415221,Lyme Park,lymepark
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,442787,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,443565,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,453626,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,4566132,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,464400,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,4658693,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,4661314,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,4935288,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,50058,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,5016320,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,5067977,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,5096484,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,51655,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,5268616,Woodbank,woodbank
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,541597,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,5775353,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,5794503,Wythenshawe,wythenshawe
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,579843,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,5832363,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,5832377,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,64070,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,6436955,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7007327,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7051908,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7125088,Sale Water,salewater
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7132229,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7184387,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7222093,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7289095,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7365564,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7366444,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7383687,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7410274,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7440657,Woodbank,woodbank
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7447976,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7492183,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7492312,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7529763,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7545567,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7665327,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7681426,Blackpool,blackpool
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7700993,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7750111,Peel,peel
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7899104,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,7947597,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8095156,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8197481,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8205164,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8231467,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8273637,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8273750,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8324710,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8361224,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8380127,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8387813,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8429696,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8615057,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8745778,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8745808,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,8819521,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,891793,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,916677,Stretford,stretford
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,9353775,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,9400046,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,9789146,Did not run,NA
Alexandra,alexandra,174,2025-01-18,175,2025-02-01,2025-01-25,9899865,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,10002763,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,1010270,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,10232970,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,1034223,Forest of Dean,forestofdean
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,10552763,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,10618054,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,10713390,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,1076563,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,10843224,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,10874153,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,10879713,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,10905808,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,1124191,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,11307447,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,1189036,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,1304228,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,1359454,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,1363449,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,136487,Stretford,stretford
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,140794,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,1756176,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,186980,Stretford,stretford
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,188879,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,2092001,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,2206590,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,2232847,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,225794,Peel,peel
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,2451594,Stretford,stretford
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,247319,Battersea,battersea
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,2890912,Stretford,stretford
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,2936908,Stretford,stretford
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,298769,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,301833,Worsley Woods,worsleywoods
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,3044973,Stretford,stretford
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,32352,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,3402567,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,3458357,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,3529926,Stretford,stretford
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,3547383,Wythenshawe,wythenshawe
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,3810832,Wythenshawe,wythenshawe
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,3871444,Crichton,crichton
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,3900553,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,4134894,Southsea,southsea
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,420001,Delamere,delamere
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,4390003,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,4615799,Wythenshawe,wythenshawe
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,4857061,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,4858922,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,50058,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,5016320,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,508653,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,5105628,Crichton,crichton
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,51665,Sutton Manor,suttonmanor
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,525649,Worsley Woods,worsleywoods
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,5268581,Sale Water,salewater
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,5517315,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,5625311,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,5684189,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,5715548,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,576089,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,5844759,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,6274958,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,64070,Sale Water,salewater
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,6465870,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,7059631,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,7067842,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,7074246,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,7328848,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,7410269,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,7410274,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,7447976,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,7492312,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,7529763,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,7865783,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,7899104,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,7947597,Stretford,stretford
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,795373,Stretford,stretford
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,8209621,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,8324710,Worsley Woods,worsleywoods
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,8325476,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,835319,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,8643501,Peel,peel
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,8745778,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,8745808,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,8870323,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,8921598,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,895422,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,9181278,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,9281888,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,9353775,South Manchester,southmanchester
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,955971,Did not run,NA
Alexandra,alexandra,199,2025-08-23,200,2025-09-06,2025-08-30,9683375,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,10232970,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,1034223,Cardiff,cardiff
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,10552763,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,10608710,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,10740709,Wilmslow,wilmslow
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,10817947,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,10965287,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,10973710,South Manchester,southmanchester
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,10999436,Stretford,stretford
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,11355164,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,11393741,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,11426489,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,1176100,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,1323287,Stretford,stretford
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,136487,Stretford,stretford
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,140794,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,149184,Donaupark,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,16221,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,1724821,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,186980,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,19537,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,209830,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,2206590,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,2232847,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,225753,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,225794,Stretford,stretford
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,2534177,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,2720331,Woodbank,woodbank
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,27626,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,294952,South Manchester,southmanchester
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,298769,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,3065540,Stretford,stretford
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,339700,Walsall Arboretum,walsall
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,3529926,Did not run,NA
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,3713797,Stretford,stretford
Alexandra,alexandra,203,2025-09-27,204,2025-10-11,2025-10-04,3716246,Did not run,NA
